Engineer,JobDate,JobNumber ,ClientName,SITENAME,Product,Vendor,ServiceType,TimeIN,TimeOUT,JobStatus ,NonClosureReason,Remarks,KMStart,KMEnd,SalesRep,Location,Area / City,NatureOfJob,CostCentre,Day,Actual Hours,School ID - SLP
SHIJO,17-Dec-18,17648,Hadeed Hardware & Tools,Hadeed Hardware & Tools,LQ-350,EPSON,REPAIR,04:00 PM,05:00 PM,completed,,,,,,,,,,,,
SHIJO,18-Dec-18,17669,Fujairah Cement Industries  PJSC,Fujairah Cement Industries  PJSC,FX-890,EPSON,REPAIR,08:00 AM,09:00 AM,quoted,,,,,,,,,,,,
SHIJO,18-Dec-18,17680,Demo,Demo,RP9,EPSON,REPAIR,09:00 AM,10:00am,completed,,,,,,,,,,,,
SHIJO,18-Dec-18,17708,STARWORLD  Stationery LLC,STARWORLD  Stationery LLC,L382 ,EPSON,REPAIR,10:00 AM,11:00 AM,completed,,,,,,,,,,,,
SHIJO,18-Dec-18,17714,Color Works Computer LLC,Color Works Computer LLC,LQ-2190,EPSON,REPAIR,11:00AM,12:00 PM,completed,,,,,,,,,,,,
SHIJO,18-Dec-18,17721,Fasel Engineering,Fasel Engineering,LQ-690,EPSON,REPAIR,12:00 PM,02:00 PM,warranty yet to claimed,,,,,,,,,,,,
SHIJO,18-Dec-18,17737,New Port Ttrading,New Port Ttrading,L1300,EPSON,REPAIR,02:00 PM,03:00 PM,completed,,,,,,,,,,,,
SHIJO,18-Dec-18,17613,High Way Travel & Tourism,High Way Travel & Tourism,L-805 ,EPSON,REPAIR,03:00 PM,04:00 PM,CANCELLED,,,,,,,,,,,,
SHIJO,18-Dec-18,17619,Almoe Service Centre,Almoe Service Centre,7500,EPSON,REPAIR,04:00 PM,05:00 PM,completed,,,,,,,,,,,,
SHIJO,19-Dec-18,17754,Gulf News,Gulf News,P9000V,EPSON,REPAIR,08:00 AM,09:00 AM,completed,,,,,,,,,,,,
SHIJO,19-Dec-18,17255,Netsoft Computers LLC,Netsoft Computers LLC,LQ-2190,EPSON,CLAIMING,9:00am,10:00 AM,CLAIMING,,,,,,,,,,,,
SHIJO,19-Dec-18,6241,FABTECH FZE,FABTECH FZE,LQ-350,EPSON,CLAIMING,10:00am,11:00 AM,CLAIMING,,,,,,,,,,,,
SHIJO,19-Dec-18,6243,Mohammed syed,Mohammed syed,L-365,EPSON,CLAIMING,11:00 AM,12:00 PM,CLAIMING,,,,,,,,,,,,
SHIJO,19-Dec-18,6263,Dhanraj b katte,Dhanraj b katte,l-3060,EPSON,REPAIR,12:00 PM,1:00pm,COMPLETED,,,,,,,,,,,,
SHIJO,19-Dec-18,6280,IMM CONSULTING FZE,IMM CONSULTING FZE,L-3060,EPSON,CLAIMING,01:00 PM,2:00pm,CLAIMING,,,,,,,,,,,,
SHIJO,19-Dec-18,6293,Dar Al Taqa Technical Contracting LLC,Dar Al Taqa Technical Contracting LLC,L220,EPSON,REPAIR,02:00 PM,05:00 PM,CLOSED,,,,,,,,,,,,
SHIJO,20-Dec-18,17482,Blue king general trading,Blue king general trading,LQ-350,EPSON,REPAIR,08:00 AM,10:00am,COMPLETED,,,,,,,,,,,,
SHIJO,20-Dec-18,17428,Kamram/Super Cad trading LLC,Kamram/Super Cad trading LLC,LQ-2190,EPSON,REPAIR,10:00 AM,11:00 AM,COMPLETED,,,,,,,,,,,,
SHIJO,20-Dec-18,17404,Daneel/Ali,Daneel/Ali,L382,EPSON,REPAIR,11:00AM,12:00 PM,COMPLETED,,,,,,,,,,,,
SHIJO,20-Dec-18,17448,INTIDHAR ALAM COMPUTERS SPARE PARTS TRADING,INTIDHAR ALAM COMPUTERS SPARE PARTS TRADING,L3050,EPSON,REPAIR,12:00 PM,02:00 PM,Collected,,,,,,,,,,,,
SHIJO,20-Dec-18,17398,True Value Computers LLC,True Value Computers LLC,L365,EPSON,REPAIR,02:00 PM,03:00 PM,COMPLETED,,,,,,,,,,,,
SHIJO,20-Dec-18,17256,Legoland,Legoland,LQ690,EPSON,REPAIR,03:00 PM,04:00 PM,Collected,,,,,,,,,,,,
SHIJO,20-Dec-18,17057,Eurotek,Eurotek,LQ350,EPSON,REPAIR,04:00 PM,05:00 PM,Collected,,,,,,,,,,,,
SHIJO,23-Dec-18,6987,Louay Mardam Bek Events Organizer LLC,Louay Mardam Bek Events Organizer LLC,L355 ,EPSON,REPAIR,08:00 AM,11:00 AM,complete,complete,,,,,,,,,,,
SHIJO,23-Dec-18,17708,STARWORLD  Stationery LLC,STARWORLD  Stationery LLC,L382 ,EPSON,REPAIR,11:00 AM,1:00pm,Pending,Pending,,,,,,,,,,,
SHIJO,23-Dec-18,17709,ASAD HUSSAIN ALI ,ASAD HUSSAIN ALI ,L4150,EPSON,REPAIR,01:00 PM,02:00 PM,Completed,Completed,,,,,,,,,,,
SHIJO,23-Dec-18,17710,"SJ COMPUTERS, Naif","SJ COMPUTERS, Naif",LQ-690,EPSON,REPAIR,02:00 PM,3:00pm,Completed,Completed,,,,,,,,,,,
SHIJO,23-Dec-18,17711,Fujairah Cement Industries  PJSC,Fujairah Cement Industries  PJSC,LQ-2180,EPSON,REPAIR,3:00pm,04:00 PM,quoted,quoted,,,,,,,,,,,
SHIJO,23-Dec-18,17714,Color Works Computer LLC,Color Works Computer LLC,LQ-2190,EPSON,REPAIR,04:00 PM,5:00pm,Completed/inf,Completed/inf,,,,,,,,,,,
SHIJO,24-Dec-18,17725,"Al Afaq Al Aribiha Building contrating, Sharjah","Al Afaq Al Aribiha Building contrating, Sharjah",L565,EPSON,REPAIR,08:00 AM,09:00 AM,completed,,,,,,,,,,,,
SHIJO,24-Dec-18,17708,STAR WORLD STATIONARY LLC,STAR WORLD STATIONARY LLC,L382,EPSON,CLAIMING,9:00am,10.00AM,CLAIMING,,,,,,,,,,,,
SHIJO,24-Dec-18,17595,G-TECH ADAVANCED SYSTEMS,G-TECH ADAVANCED SYSTEMS,LQ690,EPSON,CLAIMING,10:00am,11:00 AM,CLAIMING,,,,,,,,,,,,
SHIJO,24-Dec-18,17771,LULU Itnl. Marbles,HATY,LQ-350 ,EPSON,CLAIMING,11:00 AM,12:00 PM,CLAIMING,,,,,,,,,,,,
SHIJO,24-Dec-18,17788,TAUSEEF AHMED,TAUSEEF AHMED,L3050,EPSON,REPAIR,12:00 PM,1:00pm,CLAIMING,,,,,,,,,,,,
SHIJO,24-Dec-18,17808,Pinnacle Smart Technologies,Pinnacle Smart Technologies,L1300,EPSON,CLAIMING,01:00 PM,2:00pm,CLAIMING,,,,,,,,,,,,
SHIJO,24-Dec-18,17398,True Value Computers LLC,True Value Computers LLC,L365,EPSON,REPAIR,02:00 PM,03:00 PM,TESTING,,,,,,,,,,,,
SHIJO,24-Dec-18,17256,Legoland,Legoland,LQ690,EPSON,REPAIR,03:00 PM,04:00 PM,COMPLETED,,,,,,,,,,,,
SHIJO,24-Dec-18,17057,Eurotek,Eurotek,LQ350,EPSON,REPAIR,04:00 PM,05:00 PM,COMPLETED,,,,,,,,,,,,
SHIJO,26-Dec-18,17807,Pinnacle Smart Technologies,Pinnacle Smart Technologies,L1300,EPSON,CLAIMING,08:00 AM,09:00 AM,CLAIMING,,,,,,,,,,,,
SHIJO,26-Dec-18,17676,Roger Ghauche Building Contracting LLC,Roger Ghauche Building Contracting LLC,L1300,EPSON,REPAIR,08:00 AM,09:10 AM,completed,,,,,,,,,,,,
SHIJO,26-Dec-18,17649,cash customer,cash customer,L3050,EPSON,REPAIR,09:10 AM,10:10 AM,completed,,,,,,,,,,,,
SHIJO,26-Dec-18,17689,Red Tag,Red Tag,RP9015,HP,REPAIR,10:10 AM,11:15 AM,Completed,,,,,,,,,,,,
SHIJO,26-Dec-18,17697,Reem Emirates Computer,Reem Emirates Computer,LX-350,EPSON,REPAIR,11:15 AM,12:30 PM,completed,,,,,,,,,,,,
SHIJO,26-Dec-18,17706,Louay Mardam Bek Events Organizer LLC,Louay Mardam Bek Events Organizer LLC,L355 ,EPSON,REPAIR,12:30 PM,1:45pm,completed,,,,,,,,,,,,
SHIJO,26-Dec-18,17709,ASAD HUSSAIN ALI ,ASAD HUSSAIN ALI ,L4150,EPSON,REPAIR,02:15 PM,5:00PM,completed,,,,,,,,,,,,
SHIJO,27-Dec-18,17247,EVER COOL,EVER COOL,L-3060,EPSON,CLAIMING,08.00AM,09:00 AM,CLAIMING,,,,,,,,,,,,
SHIJO,27-Dec-18,17255,Netsoft Computers LLC,Netsoft Computers LLC,LQ-2190,EPSON,CLAIMING,9:00am,10:00 AM,CLAIMING,,,,,,,,,,,,
SHIJO,27-Dec-18,6987,Louay Mardam Bek Events Organizer LLC,Louay Mardam Bek Events Organizer LLC,L355 ,EPSON,REPAIR,10:00am,11:00 AM,TESTED,,,,,,,,,,,,
SHIJO,27-Dec-18,17708,STARWORLD  Stationery LLC,STARWORLD  Stationery LLC,L382 ,EPSON,REPAIR,11:00 AM,12:00 PM,COMPLETED,,,,,,,,,,,,
SHIJO,27-Dec-18,17709,ASAD HUSSAIN ALI ,ASAD HUSSAIN ALI ,L4150,EPSON,REPAIR,12:00 PM,1:00pm,Collected,,,,,,,,,,,,
SHIJO,27-Dec-18,6280,IMM CONSULTING FZE,IMM CONSULTING FZE,L-3060,EPSON,CLAIMING,01:00 PM,2:00pm,CLAIMING,,,,,,,,,,,,
SHIJO,27-Dec-18,6293,Dar Al Taqa Technical Contracting LLC,Dar Al Taqa Technical Contracting LLC,L220,EPSON,REPAIR,02:00 PM,05:00 PM,COMPLETED,,,,,,,,,,,,
SHIJO,30-Dec-18,17282,Ali Arslan,Ali Arslan,L805,EPSON,REPAIR,08:00 AM,09:00 AM,Collected,,,,,,,,,,,,
SHIJO,30-Dec-18,17595,"G-Tech Advanced Systems LLC
","G-Tech Advanced Systems LLC
",LQ-690,EPSON,REPAIR,09:00 AM,10:00am,completed,,,,,,,,,,,,
SHIJO,30-Dec-18,17600,Foster International Trading,Foster International Trading,LQ-350 ,EPSON,REPAIR,10:00 AM,11:00 AM,completed,,,,,,,,,,,,
SHIJO,30-Dec-18,17611,Cash custer,Cash custer,L-365,EPSON,,11:00AM,12:00 PM,completed,,,,,,,,,,,,
SHIJO,30-Dec-18,17612,Vision Tech System International,Vision Tech System International,L-3050,EPSON,REPAIR,12:00 PM,02:00 PM,completed,,,,,,,,,,,,
SHIJO,30-Dec-18,6280,IMM CONSULTING FZE,IMM CONSULTING FZE,L-3060,EPSON,REPAIR,02:00 PM,03:00 PM,completed,,,,,,,,,,,,
SHIJO,30-Dec-18,6293,Dar Al Taqa Technical Contracting LLC,Dar Al Taqa Technical Contracting LLC,L220,EPSON,REPAIR,03:00 PM,04:00 PM,completed,,,,,,,,,,,,
SHIJO,30-Dec-18,17282,Ali Arslan,Ali Arslan,L805,EPSON,REPAIR,04:00 PM,05:00 PM,completed,,,,,,,,,,,,
SHIJO,31-Dec-18,17247,EVER COOL,EVER COOL,L-3060,EPSON,CLAIMING,08.00AM,09:00 AM,completed,,,,,,,,,,,,
SHIJO,31-Dec-18,17255,Netsoft Computers LLC,Netsoft Computers LLC,LQ-2190,EPSON,CLAIMING,9:00am,10:00 AM,completed,,,,,,,,,,,,
SHIJO,31-Dec-18,17612,Vision Tech System International,Vision Tech System International,L-3050,EPSON,REPAIR,10:00am,11:00 AM,completed,,,,,,,,,,,,
SHIJO,31-Dec-18,6280,IMM CONSULTING FZE,IMM CONSULTING FZE,L-3060,EPSON,REPAIR,11:00 AM,12:00 PM,completed,,,,,,,,,,,,
SHIJO,31-Dec-18,6263,Dhanraj b katte,Dhanraj b katte,l-3060,EPSON,REPAIR,12:00 PM,1:00pm,completed,,,,,,,,,,,,
SHIJO,31-Dec-18,6280,IMM CONSULTING FZE,IMM CONSULTING FZE,L-3060,EPSON,CLAIMING,01:00 PM,2:00pm,CLAIMING,,,,,,,,,,,,
SHIJO,31-Dec-18,6293,Dar Al Taqa Technical Contracting LLC,Dar Al Taqa Technical Contracting LLC,L220,EPSON,REPAIR,02:00 PM,05:00 PM,completed,,,,,,,,,,,,
SHIJO,02-Jan-19,17788,Golden Gulf Travel and Tourism,Golden Gulf Travel and Tourism,L3050,EPSON,REPAIR,8.00AM,10.00AM,Completed/ informed,,,,,,,,,,,,
SHIJO,02-Jan-19,17323,Computer Quest llc,Computer Quest llc,LQ-690 ,EPSON,CLAIMING,10:00 AM,11:00 AM,COMPLETE,,,,,,,,,,,,
SHIJO,02-Jan-19,17250,MICROLESS,MICROLESS,WF-7710,EPSON,CLAIMING,11:00 AM,12:00pm,COMPLETE,,,,,,,,,,,,
SHIJO,02-Jan-19,17271,Manal / Saad ,Manal / Saad ,L805,EPSON,CLAIMING,12:00 PM,01:00 PM,COMPLETE,,,,,,,,,,,,
SHIJO,02-Jan-19,17274,Mohammed Abdul,Mohammed Abdul,L-565 ,EPSON,CLAIMING,01:00 PM,02:00 PM,COMPLETE,,,,,,,,,,,,
SHIJO,02-Jan-19,17709,ASAD HUSSAIN ALI ,ASAD HUSSAIN ALI ,L4150,EPSON,REPAIR,08:00 AM,09:00 AM,Collected,,,,,,,,,,,,
SHIJO,02-Jan-19,17710,"SJ COMPUTERS, Naif","SJ COMPUTERS, Naif",LQ-690,EPSON,REPAIR,09:00 AM,10:00am,COMPLETE,,,,,,,,,,,,
SHIJO,03-Jan-19,17689,Red Tag,Red Tag,RP9015,HP,REPAIR,10:00 AM,11:00 AM,COMPLETE,,,,,,,,,,,,
SHIJO,03-Jan-19,17404,Daneel/Ali,Daneel/Ali,L382,EPSON,REPAIR,11:00AM,12:00 PM,Collected,,,,,,,,,,,,
SHIJO,03-Jan-19,17448,INTIDHAR ALAM COMPUTERS SPARE PARTS TRADING,INTIDHAR ALAM COMPUTERS SPARE PARTS TRADING,L3050,EPSON,REPAIR,12:00 PM,02:00 PM,COMPLETE,,,,,,,,,,,,
SHIJO,03-Jan-19,17398,True Value Computers LLC,True Value Computers LLC,L365,EPSON,REPAIR,02:00 PM,03:00 PM,COMPLETE,,,,,,,,,,,,
SHIJO,03-Jan-19,17256,Legoland,Legoland,LQ690,EPSON,REPAIR,03:00 PM,04:00 PM,COMPLETE,,,,,,,,,,,,
SHIJO,03-Jan-19,17057,Eurotek,Eurotek,LQ350,EPSON,REPAIR,04:00 PM,05:00 PM,Collected,,,,,,,,,,,,
SHIJO,06-Jan-19,17754,Gulf News,Gulf News,P9000V,EPSON,REPAIR,08:00 AM,09:00 AM,completed,,,,,,,,,,,,
SHIJO,06-Jan-19,17570,Mabrook Computers & Electronics LLC,Mabrook Computers & Electronics LLC,L805,EPSON,REPAIR,9:00am,10:00 AM,COMPLETED,,,,,,,,,,,,
SHIJO,06-Jan-19,17578,Reem Emirates Computer,Reem Emirates Computer,LX-350,EPSON,REPAIR,10:00am,11:00 AM,Collected,,,,,,,,,,,,
SHIJO,06-Jan-19,6243,Mohammed syed,Mohammed syed,L-365,EPSON,CLAIMING,11:00 AM,12:00 PM,CLAIMIMG,,,,,,,,,,,,
SHIJO,06-Jan-19,6263,Dhanraj b katte,Dhanraj b katte,l-3060,EPSON,REPAIR,12:00 PM,1:00pm,Collected,,,,,,,,,,,,
SHIJO,06-Jan-19,6293,Dar Al Taqa Technical Contracting LLC,Dar Al Taqa Technical Contracting LLC,L220,EPSON,REPAIR,01:00 PM,2:00pm,COMPLTED,,,,,,,,,,,,
SHIJO,06-Jan-19,17282,Ali Arslan,Ali Arslan,L805,EPSON,REPAIR,02:00 PM,05:00 PM,Collected,,,,,,,,,,,,
SHIJO,07-Jan-19,17595,"G-Tech Advanced Systems LLC
","G-Tech Advanced Systems LLC
",LQ-690,EPSON,REPAIR,8:00am,9:00am,Collected,,,,,,,,,,,,
SHIJO,07-Jan-19,17600,Foster International Trading,Foster International Trading,LQ-350 ,EPSON,REPAIR,9:00am,10:00 AM,Collected,,,,,,,,,,,,
SHIJO,07-Jan-19,17611,Cash custer,Cash custer,L-365,EPSON,REPAIR,10:00 AM,11:00 AM,COMPLETED,,,,,,,,,,,,
SHIJO,07-Jan-19,17612,Vision Tech System International,Vision Tech System International,L-3050,EPSON,REPAIR,11:00AM,12:00 PM,COMPLETD,,,,,,,,,,,,
SHIJO,07-Jan-19,17448,INTIDHAR ALAM COMPUTERS SPARE PARTS TRADING,INTIDHAR ALAM COMPUTERS SPARE PARTS TRADING,L3050,EPSON,REPAIR,12:00 PM,02:00 PM,COMPLETED,,,,,,,,,,,,
SHIJO,07-Jan-19,17398,True Value Computers LLC,True Value Computers LLC,L365,EPSON,REPAIR,02:00 PM,03:00 PM,COMPLETED,,,,,,,,,,,,
SHIJO,07-Jan-19,17803,Mega Speed System LLC,Mega Speed System LLC,LQ-690,EPSON,REPAIR,3:00pm,5:00pm,Print not clear,,,,,,,,,,,,
SHIJO,08-Jan-19,17676,Roger Ghauche Building Contracting LLC,Roger Ghauche Building Contracting LLC,L1300,EPSON,REPAIR,08:00 AM,09:10 AM,completed,,,,,,,,,,,,
SHIJO,08-Jan-19,17649,cash customer,cash customer,L3050,EPSON,REPAIR,09:10 AM,10:10 AM,completed,,,,,,,,,,,,
SHIJO,08-Jan-19,17689,Red Tag,Red Tag,RP9015,HP,REPAIR,10:10 AM,11:15 AM,Completed,,,,,,,,,,,,
SHIJO,08-Jan-19,17697,Reem Emirates Computer,Reem Emirates Computer,LX-350,EPSON,REPAIR,11:15 AM,12:30 PM,completed,,,,,,,,,,,,
SHIJO,08-Jan-19,17706,Louay Mardam Bek Events Organizer LLC,Louay Mardam Bek Events Organizer LLC,L355 ,EPSON,REPAIR,12:30 PM,1:45pm,completed,,,,,,,,,,,,
SHIJO,08-Jan-19,17709,ASAD HUSSAIN ALI ,ASAD HUSSAIN ALI ,L4150,EPSON,REPAIR,02:15 PM,5:00PM,completed,,,,,,,,,,,,
SHIJO,08-Jan-19,17711,Fujairah Cement Industries  PJSC,Fujairah Cement Industries  PJSC,LQ-2180,EPSON,REPAIR,08:00 AM,09:10 AM,quoted,,,,,,,,,,,,
SHIJO,08-Jan-19,17716,Al-Zareen Electrical Trading,Al-Zareen Electrical Trading,L-365,EPSON,REPAIR,09:10 AM,10:10 AM,completed,,,,,,,,,,,,
SHIJO,09-Jan-19,17725,"Al Afaq Al Aribiha Building contrating, Sharjah","Al Afaq Al Aribiha Building contrating, Sharjah",L565,EPSON,REPAIR,10:10 AM,11:15 AM,completed,,,,,,,,,,,,
SHIJO,09-Jan-19,17740,Jacky electronics,Jacky electronics,L805,EPSON,REPAIR,11:15 AM,12:30 PM,completed,,,,,,,,,,,,
SHIJO,09-Jan-19,17741,Jacky electronics,Jacky electronics,L1800,EPSON,REPAIR,12:30 PM,1:45pm,CANCELLED,,,,,,,,,,,,
SHIJO,09-Jan-19,17743,Connection Readymade Ajman,Connection Readymade Ajman,L565,EPSON,REPAIR,02:15 PM,5:00PM,completed,,,,,,,,,,,,
SHIJO,10-Jan-19,17744,Ensure services,Ensure services,L3050,EPSON,REPAIR,08:00 AM,09:10 AM,cancelled asked to give to Al Nasera,,,,,,,,,,,,
SHIJO,10-Jan-19,17556,ROYAL TASTE CATERING,ROYAL TASTE CATERING,L550,EPSON,REPAIR,09:10 AM,10:10 AM,qoute sent,,,,,,,,,,,,
SHIJO,10-Jan-19,17570,Mabrook Computers & Electronics LLC,Mabrook Computers & Electronics LLC,L805,EPSON,REPAIR,10:10 AM,11:15 AM,completed,,,,,,,,,,,,
SHIJO,10-Jan-19,17578,Reem Emirates Computer,Reem Emirates Computer,LX-350,EPSON,REPAIR,11:15 AM,12:30 PM,completed,,,,,,,,,,,,
SHIJO,10-Jan-19,17587,Grand PCD Trading,Grand PCD Trading,L382 ,EPSON,REPAIR,12:30 PM,1:45pm,completed,,,,,,,,,,,,
SHIJO,10-Jan-19,17600,Foster International Trading,Foster International Trading,LQ-350 ,EPSON,REPAIR,02:15 PM,5:00PM,completed,,,,,,,,,,,,
SHIJO,13-Jan-19,17611,Cash custer,Cash custer,L-365,EPSON,REPAIR,08:00 AM,09:10 AM,completed,,,,,,,,,,,,
SHIJO,13-Jan-19,17612,Vision Tech System International,Vision Tech System International,L-3050,EPSON,REPAIR,09:10 AM,10:10 AM,completed,,,,,,,,,,,,
SHIJO,13-Jan-19,17613,High Way Travel & Tourism,High Way Travel & Tourism,L-805 ,EPSON,REPAIR,10:10 AM,11:15 AM,cancelled,,,,,,,,,,,,
SHIJO,13-Jan-19,17619,Cash Customer,Cash Customer,L805,EPSON,REPAIR,11:15 AM,12:30 PM,completed,,,,,,,,,,,,
SHIJO,13-Jan-19,,,,,EPSON,REPAIR,12:30 PM,1:45pm,completed,,,,,,,,,,,,
SHIJO,13-Jan-19,17630,SIS General Trading LLC,SIS General Trading LLC,L3060,EPSON,REPAIR,02:15 PM,5:00PM,completed,,,,,,,,,,,,
SHIJO,14-Jan-19,17631,Kalon technology Trading FZCO,Kalon technology Trading FZCO,LQ-350,EPSON,REPAIR,08:00 AM,09:10 AM,completed,,,,,,,,,,,,
SHIJO,14-Jan-19,,,,,,REPAIR,09:10 AM,10:10 AM,completed,,,,,,,,,,,,
SHIJO,14-Jan-19,17640,Cash Customer,Cash Customer,L365,EPSON,REPAIR,10:10 AM,11:15 AM,cancelled,,,,,,,,,,,,
SHIJO,14-Jan-19,17642,Cash Customer,Cash Customer,L3060 ,EPSON,REPAIR,11:15 AM,12:30 PM,completed,,,,,,,,,,,,
SHIJO,14-Jan-19,17778,Nfinity8,Nfinity8,L1455,EPSON,REPAIR,12:30 PM,1:45pm,quoted,,,,,,,,,,,,
SHIJO,14-Jan-19,17770,SPIDER COMPURTER TRADING LLC,SPIDER COMPURTER TRADING LLC,LQ-350,EPSON,REPAIR,02:15 PM,5:00PM,completed,,,,,,,,,,,,
SHIJO,15-Jan-19,17771,LULU Itnl. Marbles,LULU Itnl. Marbles,LQ-350 ,EPSON,REPAIR,08:00 AM,09:10 AM,completed,,,,,,,,,,,,
SHIJO,15-Jan-19,17785,Cash Customer,Cash Customer,L355,EPSON,REPAIR,09:10 AM,10:10 AM,completed,,,,,,,,,,,,
SHIJO,15-Jan-19,17791,DESERT GATE,DESERT GATE,L805,EPSON,REPAIR,10:10 AM,11:15 AM,quote cancelled,,,,,,,,,,,,
SHIJO,15-Jan-19,17807,Pinnacle Smart Technologies,Pinnacle Smart Technologies,L1300,EPSON,REPAIR,11:15 AM,12:30 PM,completed,,,,,,,,,,,,
SHIJO,15-Jan-19,17803,Mega Speed System LLC,Mega Speed System LLC,LQ-690,EPSON,REPAIR,12:30 PM,1:45pm,Collected,,,,,,,,,,,,
SHIJO,15-Jan-19,17808,Pinnacle Smart Technologies,Pinnacle Smart Technologies,L1300,EPSON,REPAIR,02:15 PM,5:00PM,completed,,,,,,,,,,,,
SHIJO,16-Jan-19,"17428
",Kamram/Super Cad trading LLC,Kamram/Super Cad trading LLC,LQ-2190,EPSON,REPAIR,08:00 AM,09:10 AM,completed,,,,,,,,,,,,
SHIJO,16-Jan-19,17612,Vision Tech System International,Vision Tech System International,L-3050,EPSON,REPAIR,09:10 AM,10:10 AM,completed,,,,,,,,,,,,
SHIJO,16-Jan-19,17587,Grand PCD Trading,Grand PCD Trading,L382 ,EPSON,REPAIR,10:10 AM,11:15 AM,completed,,,,,,,,,,,,
SHIJO,16-Jan-19,17600,Foster International Trading,Foster International Trading,LQ-350 ,EPSON,REPAIR,11:15 AM,12:30 PM,completed,,,,,,,,,,,,
SHIJO,16-Jan-19,17642,cash customer,cash customer,L3060 ,EPSON,REPAIR,12:30 PM,1:45pm,completed,,,,,,,,,,,,
SHIJO,16-Jan-19,17648,Hadeed Hardware & Tools,Hadeed Hardware & Tools,LQ-350,EPSON,REPAIR,02:15 PM,3:25pm,completed,,,,,,,,,,,,
SHIJO,16-Jan-19,17631,Kalon technology Trading FZCO,Kalon technology Trading FZCO,LQ-350,EPSON,REPAIR,03:25 PM,05:00 PM,completed,,,,,,,,,,,,
SHIJO,17-Jan-19,17570,Mabrook Computers & Electronics LLC,Mabrook Computers & Electronics LLC,L805,EPSON,REPAIR,08:00 AM,09:10 AM,completed,,,,,,,,,,,,
SHIJO,17-Jan-19,1,WARE HOUSE UNIT,WARE HOUSE UNIT,TM-L500A,EPSON,REPAIR,09:10 AM,10:10 AM,line missing,,,,,,,,,,,,
SHIJO,17-Jan-19,2,WARE HOUSE UNIT,WARE HOUSE UNIT,TM-L500A,EPSON,REPAIR,10:10 AM,11:15 AM,good condition,,,,,,,,,,,,
SHIJO,17-Jan-19,3,WARE HOUSE UNIT,WARE HOUSE UNIT,TM-L500A,EPSON,REPAIR,11:15 AM,12:30 PM,not good,,,,,,,,,,,,
SHIJO,17-Jan-19,4,WARE HOUSE UNIT,WARE HOUSE UNIT,TM-L500A,EPSON,REPAIR,12:30 PM,1:45pm,not good,,,,,,,,,,,,
SHIJO,17-Jan-19,5,WARE HOUSE UNIT,WARE HOUSE UNIT,TM-L500A,EPSON,REPAIR,02:15 PM,3:25pm,not poweing on,,,,,,,,,,,,
SHIJO,17-Jan-19,6,WARE HOUSE UNIT,WARE HOUSE UNIT,TM-L500A,EPSON,REPAIR,03:35 PM,05:00 PM,good condition,,,,,,,,,,,,
SHIJO,20-Jan-19,7,WARE HOUSE UNIT,WARE HOUSE UNIT,TM-L500A,EPSON,REPAIR,09:10 AM,10:10 AM,paper mark not detecting,,,,,,,,,,,,
SHIJO,20-Jan-19,8,WARE HOUSE UNIT,WARE HOUSE UNIT,TM-L500A,EPSON,REPAIR,10:10 AM,11:15 AM,Dpswitch paper mark,,,,,,,,,,,,
SHIJO,20-Jan-19,9,WARE HOUSE UNIT,WARE HOUSE UNIT,TM-L500A,EPSON,REPAIR,11:15 AM,12:30 PM,good condition,,,,,,,,,,,,
SHIJO,20-Jan-19,10,WARE HOUSE UNIT,WARE HOUSE UNIT,TM-L500A,EPSON,REPAIR,12:30 PM,1:45pm,2 flashes no display,,,,,,,,,,,,
SHIJO,20-Jan-19,1,WARE HOUSE UNIT,WARE HOUSE UNIT,TM-L500A,EPSON,REPAIR,02:15 PM,4:00pm,line missing,,,,,,,,,,,,
SHIJO,20-Jan-19,2,WARE HOUSE UNIT,WARE HOUSE UNIT,TM-L500A,EPSON,REPAIR,4:00pm,5:00pm,good condition,,,,,,,,,,,,
SHIJO,21-Jan-19,3,WARE HOUSE UNIT,WARE HOUSE UNIT,TM-L500A,EPSON,REPAIR,09:10 AM,10:10 AM,not good,,,,,,,,,,,,
SHIJO,21-Jan-19,4,WARE HOUSE UNIT,WARE HOUSE UNIT,TM-L500A,EPSON,REPAIR,10:10 AM,11:15 AM,not good,,,,,,,,,,,,
SHIJO,21-Jan-19,5,WARE HOUSE UNIT,WARE HOUSE UNIT,TM-L500A,EPSON,REPAIR,11:15 AM,12:30 PM,not poweing on,,,,,,,,,,,,
SHIJO,21-Jan-19,6,WARE HOUSE UNIT,WARE HOUSE UNIT,TM-L500A,EPSON,REPAIR,12:30 PM,1:45pm,good condition,,,,,,,,,,,,
SHIJO,21-Jan-19,7,WARE HOUSE UNIT,WARE HOUSE UNIT,TM-L500A,EPSON,REPAIR,02:15 PM,3:15pm,paper mark not detecting,,,,,,,,,,,,
SHIJO,21-Jan-19,8,WARE HOUSE UNIT,WARE HOUSE UNIT,TM-L500A,EPSON,REPAIR,3:15pm,4:00pm,Dpswitch paper mark,,,,,,,,,,,,
SHIJO,21-Jan-19,9,WARE HOUSE UNIT,WARE HOUSE UNIT,TM-L500A,EPSON,REPAIR,4:00pm,4:30pm,good condition,,,,,,,,,,,,
SHIJO,21-Jan-19,10,WARE HOUSE UNIT,WARE HOUSE UNIT,TM-L500A,EPSON,REPAIR,4:30pm,5:00pm,2 flashes no display,,,,,,,,,,,,
